"","qb10_1","qb10_2","qb10_3","qb10_4","qb10_5","qb10_6","qb10_7","qb10_8","qb10_9","qb10_10","qb10_11","qb10_12","d10","d11","isocntry","d1","d25","d15a","uniqid","at_sexviol"
"4820",0,0,0,0,0,0,0,0,0,1,0,0,1,38,"FI",NA,2,15,60003854,0
"4821",0,0,0,0,0,0,0,0,0,0,0,1,1,15,"FI",NA,2,2,60003855,0
"4822",0,0,0,0,0,0,0,0,0,1,0,0,1,70,"FI",8,2,4,60003856,0
"4823",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"FI",1,2,4,60003857,0
"4824",0,0,0,0,0,0,0,0,0,1,0,0,2,37,"FI",5,2,15,60003858,0
"4825",0,0,0,0,0,0,0,0,0,1,0,0,1,62,"FI",5,2,3,60003859,0
"4826",0,0,0,0,0,0,0,0,0,1,0,0,2,80,"FI",NA,2,4,60003860,0
"4827",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"FI",7,1,4,60003861,0
"4828",0,0,0,0,0,0,0,0,0,0,0,1,1,79,"FI",NA,2,4,60003862,0
"4829",0,0,0,0,0,0,0,0,0,1,0,0,1,23,"FI",5,2,2,60003863,0
"4830",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"FI",3,3,17,60003864,0
"4831",0,0,0,0,0,0,0,0,0,1,0,0,2,87,"FI",9,3,4,60003865,0
"4832",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"FI",7,3,15,60003866,0
"4833",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"FI",NA,2,13,60003867,0
"4834",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"FI",10,2,11,60003876,0
"4835",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"FI",4,2,12,60003877,0
"4836",0,0,0,0,0,0,0,0,0,1,0,0,1,18,"FI",4,2,2,60003878,0
"4837",0,0,0,0,0,0,0,0,0,1,0,0,1,21,"FI",8,2,2,60003879,0
"4838",0,0,0,0,0,0,0,0,0,1,0,0,1,17,"FI",7,2,2,60003880,0
"4839",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"FI",10,2,15,60003882,0
"4840",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"FI",5,2,4,60003888,0
"4841",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"FI",5,2,15,60003901,0
"4842",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"FI",4,2,4,60003902,0
"4843",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"FI",8,1,12,60003917,0
"4844",0,0,0,0,0,0,0,0,0,1,0,0,1,37,"FI",3,1,3,60003922,0
"4845",0,0,0,0,0,0,0,0,0,1,0,0,1,35,"FI",5,1,17,60003926,0
"4846",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"FI",7,1,18,60003927,0
"4847",0,0,0,0,0,0,0,0,0,1,0,0,2,43,"FI",9,1,15,60003929,0
"4848",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"FI",4,1,17,60003940,0
"4849",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"FI",7,2,4,60003947,0
"4850",0,0,0,0,0,0,0,0,0,1,0,0,2,21,"FI",5,2,2,60003949,0
"4851",1,0,0,1,0,0,1,0,0,0,0,0,2,66,"FI",6,2,1,60003950,3
"4852",0,0,0,1,0,0,1,0,0,0,0,0,2,33,"FI",6,2,13,60003951,2
"4853",0,0,1,1,0,1,1,0,0,0,0,0,2,55,"FI",5,2,4,60003952,4
"4854",0,0,1,1,0,1,1,0,0,0,0,0,2,34,"FI",7,2,10,60003953,4
"4855",1,0,1,1,1,1,1,0,0,0,0,0,2,68,"FI",6,2,4,60003954,6
"4856",1,0,1,1,1,1,1,0,0,0,0,0,2,33,"FI",8,2,8,60003955,6
"4857",1,1,0,1,1,1,1,0,0,0,0,0,2,57,"FI",5,2,1,60003956,6
"4858",1,1,0,1,0,1,1,0,0,0,0,0,2,71,"FI",5,2,1,60003957,5
"4859",0,0,0,0,1,1,0,0,0,0,0,0,1,61,"FI",6,1,4,60003958,2
"4860",0,0,0,0,0,0,0,0,0,1,0,0,2,37,"FI",6,1,3,60003959,0
"4861",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"FI",7,1,4,60003960,0
"4862",0,1,0,0,0,0,0,1,0,0,0,0,2,72,"FI",6,1,4,60003961,2
"4863",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"FI",5,2,15,60003962,0
"4864",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"FI",6,2,1,60003967,0
"4865",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"FI",NA,2,4,60003973,0
"4866",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"FI",3,2,4,60003976,0
"4867",0,0,0,0,0,0,0,0,0,1,0,0,2,49,"FI",6,2,13,60003977,0
"4868",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"FI",8,2,15,60003978,0
"4869",0,0,0,1,0,0,0,0,0,0,0,0,1,56,"FI",5,2,15,60003979,1
"4870",0,0,0,0,0,0,0,0,0,1,0,0,2,66,"FI",5,2,4,60003980,0
"4871",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"FI",6,3,4,60003981,0
"4872",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"FI",7,2,15,60003985,0
"4873",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"FI",3,3,15,60003986,0
"4874",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"FI",4,3,13,60003987,0
"4875",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"FI",6,3,9,60003988,0
"4876",0,0,0,0,0,0,0,0,0,1,0,0,2,49,"FI",8,3,12,60003995,0
"4877",0,0,0,0,0,0,0,0,0,1,0,0,2,63,"FI",5,1,4,60003996,0
"4878",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"FI",5,3,2,60003997,0
"4879",0,0,0,0,0,0,0,0,0,1,0,0,2,20,"FI",1,3,2,60004002,0
"4880",0,0,0,1,0,0,1,0,0,0,0,0,2,78,"FI",7,3,4,60004012,2
"4881",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"FI",4,3,4,60004018,0
"4882",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"FI",5,3,15,60004024,0
"4883",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"FI",6,2,12,60004032,0
"4884",0,0,0,0,0,0,0,0,0,1,0,0,1,70,"FI",8,1,14,60004033,0
"4885",1,0,0,0,0,0,0,0,0,0,0,0,2,74,"FI",6,1,4,60004034,1
"4886",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"FI",7,1,12,60004035,0
"4887",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"FI",7,1,4,60004036,0
"4888",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"FI",6,2,13,60004037,0
"4889",0,0,0,0,0,0,0,0,0,1,0,0,1,35,"FI",5,2,12,60004039,0
"4890",0,0,0,0,0,0,0,0,0,1,0,0,1,41,"FI",5,2,17,60004041,0
"4891",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"FI",4,2,4,60004043,0
"4892",0,0,0,0,0,0,0,0,0,1,0,0,1,63,"FI",1,2,14,60004048,0
"4893",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"FI",4,3,17,60004102,0
"4894",0,0,0,0,0,0,0,0,0,1,0,0,1,34,"FI",6,3,3,60004109,0
"4895",0,0,0,0,0,0,0,0,0,1,0,0,1,51,"FI",4,3,18,60004113,0
"4896",0,0,0,0,0,0,0,0,0,1,0,0,1,35,"FI",8,2,16,60004114,0
"4897",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"FI",6,2,12,60004115,0
"4898",0,0,0,0,0,0,0,0,0,1,0,0,1,71,"FI",6,2,4,60004119,0
"4899",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"FI",10,2,17,60004122,0
"4900",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"FI",5,2,17,60004126,0
"4901",1,0,1,0,0,0,1,0,0,0,0,0,1,63,"FI",7,2,9,60004137,3
"4902",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"FI",5,2,3,60004138,0
"4903",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"FI",7,2,15,60004141,0
"4904",0,0,0,0,0,0,0,0,0,1,0,0,2,75,"FI",6,2,4,60004142,0
"4905",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"FI",7,2,13,60004144,0
"4906",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"FI",3,2,12,60004145,0
"4907",0,0,0,0,0,0,0,0,0,1,0,0,1,92,"FI",7,2,4,60004151,0
"4908",0,0,0,0,0,0,0,0,0,1,0,0,2,19,"FI",8,2,2,60004185,0
"4909",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"FI",7,2,3,60004200,0
"4910",0,0,0,0,0,0,0,0,0,1,0,0,2,37,"FI",4,2,15,60004204,0
"4911",0,0,0,0,0,0,0,0,0,1,0,0,1,31,"FI",5,2,17,60004205,0
"4912",0,0,0,0,0,0,0,0,0,1,0,0,2,43,"FI",4,2,13,60004208,0
"4913",0,0,0,0,0,0,0,0,0,1,0,0,1,37,"FI",10,2,9,60004211,0
"4914",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"FI",5,2,15,60004221,0
"4915",0,0,0,0,0,0,0,0,0,1,0,0,1,35,"FI",7,2,9,60004227,0
"4916",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"FI",7,2,15,60004228,0
"4917",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"FI",NA,1,4,60004231,0
"4918",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"FI",5,2,12,60004234,0
"4919",0,0,0,0,0,0,0,0,0,1,0,0,1,70,"FI",5,1,4,60004239,0
"4920",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"FI",4,1,12,60004241,0
"4921",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"FI",4,1,17,60004242,0
"4922",0,0,0,0,0,0,0,0,0,1,0,0,2,73,"FI",5,1,4,60004243,0
"4923",0,0,0,0,0,0,0,0,0,1,0,0,2,17,"FI",NA,1,2,60004246,0
"4924",0,0,0,0,0,0,0,0,0,1,0,0,2,18,"FI",NA,1,2,60004247,0
"4925",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"FI",6,3,4,60004248,0
"4926",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"FI",4,3,12,60004250,0
"4927",0,0,0,0,0,0,0,0,0,1,0,0,2,72,"FI",5,3,4,60004251,0
"4928",0,0,0,0,0,0,0,0,0,1,0,0,2,51,"FI",7,3,12,60004252,0
"4929",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"FI",4,3,10,60004253,0
"4930",0,0,0,0,0,0,0,0,0,1,0,0,1,32,"FI",5,3,10,60004254,0
"4931",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"FI",8,3,10,60004255,0
"4932",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"FI",4,3,12,60004256,0
"4933",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"FI",NA,3,15,60004257,0
"4934",0,0,0,0,0,0,0,0,0,1,0,0,1,53,"FI",5,3,14,60004258,0
"4935",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"FI",NA,2,4,60004262,0
"4936",0,0,0,0,0,0,0,0,0,1,0,0,2,41,"FI",8,2,11,60004271,0
"4937",0,0,0,0,0,0,0,0,0,0,0,1,1,58,"FI",1,2,4,60004274,0
"4938",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"FI",5,3,10,60004277,0
"4939",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"FI",9,2,3,60004278,0
"4940",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"FI",2,2,12,60004283,0
"4941",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"FI",7,2,4,60004285,0
"4942",0,0,0,0,0,0,0,0,1,0,0,0,2,85,"FI",NA,1,4,60004286,1
"4943",0,0,0,0,0,0,0,0,0,1,0,0,2,91,"FI",4,1,4,60004287,0
"4944",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"FI",5,1,13,60004288,0
"4945",0,0,0,0,0,0,0,0,0,1,0,0,2,77,"FI",7,1,4,60004289,0
"4946",0,0,0,0,0,0,0,0,0,1,0,0,1,15,"FI",NA,1,2,60004290,0
"4947",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"FI",5,1,4,60004291,0
"4948",0,0,0,0,0,0,0,0,0,1,0,0,2,82,"FI",5,1,4,60004292,0
"4949",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"FI",8,2,4,60004293,0
"4950",0,0,0,0,0,0,0,0,0,1,0,0,2,72,"FI",1,3,4,60004319,0
"4951",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"FI",3,3,15,60004331,0
"4952",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"FI",1,3,10,60004334,0
"4953",0,0,0,0,0,0,0,0,0,1,0,0,2,81,"FI",3,2,4,60004405,0
"4954",0,0,0,0,0,0,0,0,0,1,0,0,2,42,"FI",3,2,17,60004425,0
"4955",0,0,0,0,0,0,0,0,0,1,0,0,1,26,"FI",4,3,10,60004483,0
"4956",0,0,0,0,0,0,0,0,0,1,0,0,1,46,"FI",7,3,10,60004492,0
"4957",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"FI",5,1,9,60004498,0
"4958",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"FI",10,1,4,60004499,0
"4959",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"FI",NA,1,15,60004500,0
"4960",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"FI",NA,3,4,60004532,0
"4961",0,0,0,0,0,0,0,0,0,1,0,0,2,42,"FI",3,3,2,60004534,0
"4962",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"FI",6,1,4,60004535,0
"4963",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"FI",4,1,10,60004536,0
"4964",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"FI",5,2,4,60004538,0
"4965",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"FI",5,1,15,60004539,0
"4966",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"FI",NA,1,15,60004540,0
"4967",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"FI",NA,1,15,60004553,0
"4968",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"FI",NA,1,3,60004570,0
"4969",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"FI",NA,1,4,60004576,0
"4970",0,0,0,0,0,0,0,0,0,1,0,0,2,80,"FI",6,1,4,60004577,0
"4971",0,0,0,0,0,0,0,0,0,1,0,0,2,78,"FI",4,1,4,60004578,0
"4972",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"FI",5,2,15,60004604,0
"4973",0,0,0,0,0,0,0,0,0,1,0,0,1,80,"FI",6,2,4,60004605,0
"4974",0,0,0,0,0,0,0,0,0,1,0,0,1,36,"FI",3,1,9,60004608,0
"4975",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"FI",8,3,4,60004610,0
"4976",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"FI",NA,3,3,60004611,0
"4977",0,0,0,0,0,0,0,0,0,1,0,0,1,38,"FI",5,2,17,60004612,0
"4978",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"FI",NA,2,12,60004613,0
"4979",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"FI",9,3,4,60004616,0
"4980",0,0,0,0,0,0,0,0,0,1,0,0,2,63,"FI",8,3,4,60004629,0
"4981",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"FI",8,3,3,60004641,0
"4982",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"FI",1,1,4,60004642,0
"4983",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"FI",3,2,4,60004648,0
"4984",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"FI",NA,1,4,60004651,0
"4985",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"FI",5,2,4,60004653,0
"4986",0,0,0,0,0,0,0,0,0,1,0,0,1,25,"FI",3,2,3,60004661,0
"4987",0,0,0,0,0,0,0,0,0,1,0,0,1,18,"FI",7,1,2,60004665,0
"4988",0,0,0,0,0,0,0,0,0,1,0,0,2,37,"FI",9,2,9,60004672,0
"4989",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"FI",7,3,4,60004693,0
"4990",0,0,0,0,0,0,0,0,0,1,0,0,1,15,"FI",NA,2,2,60004696,0
"4991",0,0,0,0,0,0,0,0,0,1,0,0,2,78,"FI",8,2,4,60004713,0
"4992",0,1,0,1,0,1,1,0,0,0,0,0,2,32,"FI",NA,3,4,60004714,4
"4993",0,0,0,0,0,0,0,0,0,1,0,0,1,51,"FI",8,3,8,60004716,0
"4994",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"FI",7,3,8,60004717,0
"4995",1,1,1,1,0,1,1,0,0,0,0,0,1,47,"FI",6,3,8,60004720,6
"4996",1,0,0,1,1,1,1,0,0,0,0,0,1,45,"FI",6,3,3,60004721,5
"4997",0,0,0,1,1,0,0,0,0,0,0,0,1,66,"FI",4,2,13,60004722,2
"4998",0,0,1,1,0,1,1,0,0,0,0,0,2,41,"FI",3,2,15,60004723,4
"4999",0,1,1,1,1,1,1,0,0,0,0,0,2,39,"FI",7,2,13,60004724,6
"5000",0,0,0,0,0,0,0,0,0,1,0,0,1,62,"FI",NA,3,7,60004729,0
"5001",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"FI",4,3,4,60004766,0
"5002",0,0,0,0,0,0,0,0,0,1,0,0,2,22,"FI",5,3,2,60004767,0
"5003",0,0,0,0,0,0,0,0,0,1,0,0,1,24,"FI",6,2,2,60004768,0
"5004",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"FI",6,2,9,60004772,0
"5005",0,0,0,0,0,0,0,0,0,1,0,0,1,63,"FI",5,1,4,60004773,0
"5006",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"FI",8,1,12,60004775,0
"5007",0,0,0,1,0,1,1,1,0,0,0,0,1,17,"FI",NA,NA,13,60004783,4
"5008",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"FI",3,2,3,60004784,0
"5009",0,0,0,0,0,0,0,0,0,1,0,0,1,21,"FI",NA,2,2,60004785,0
"5010",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"FI",3,2,4,60004786,0
"5011",0,0,0,0,0,0,0,0,0,1,0,0,2,17,"FI",NA,1,2,60004788,0
"5012",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"FI",4,1,4,60004789,0
"5013",0,0,0,0,0,0,0,0,0,1,0,0,1,85,"FI",6,1,4,60004790,0
"5014",0,0,0,0,0,0,0,0,0,1,0,0,2,78,"FI",6,1,4,60004791,0
"5015",0,0,0,0,0,0,0,0,0,1,0,0,1,43,"FI",6,3,13,60004792,0
"5016",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"FI",3,3,17,60004795,0
"5017",0,0,0,0,0,0,0,0,0,1,0,0,2,32,"FI",NA,3,13,60004796,0
"5018",0,0,0,0,0,0,0,0,0,1,0,0,2,41,"FI",4,1,13,60004799,0
"5019",0,0,0,0,0,0,0,0,0,1,0,0,1,77,"FI",5,2,4,60004804,0
"5020",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"FI",6,2,4,60004805,0
"5021",1,0,1,0,0,0,1,0,0,0,0,0,1,54,"FI",5,2,4,60004808,3
"5022",0,0,0,0,0,0,0,0,0,1,0,0,2,52,"FI",8,2,12,60004810,0
"5023",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"FI",8,2,15,60004813,0
"5024",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"FI",7,2,14,60004814,0
"5025",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"FI",4,1,4,60004819,0
"5026",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"FI",8,2,15,60004828,0
"5027",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"FI",8,3,10,60004830,0
"5028",0,0,0,0,0,0,0,0,0,1,0,0,2,59,"FI",6,3,3,60004834,0
"5029",0,0,0,0,0,1,0,0,0,0,0,0,1,71,"FI",8,3,4,60004835,1
"5030",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"FI",5,3,12,60004838,0
"5031",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"FI",8,3,12,60004843,0
"5032",0,0,0,0,0,0,0,0,0,1,0,0,1,30,"FI",7,1,17,60004849,0
"5033",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"FI",5,2,17,60004852,0
"5034",0,0,0,1,0,0,0,0,0,0,0,0,2,44,"FI",6,3,11,60004855,1
"5035",0,0,0,0,0,0,0,0,0,1,0,0,2,55,"FI",5,2,3,60004862,0
"5036",0,0,0,0,0,0,0,1,1,0,0,0,1,68,"FI",2,2,4,60004863,2
"5037",0,0,0,0,0,1,0,1,0,0,0,0,1,62,"FI",6,2,3,60004864,2
"5038",0,1,0,1,0,1,0,0,0,0,0,0,1,67,"FI",6,1,17,60004865,3
"5039",0,0,0,0,0,1,0,1,0,0,0,0,1,66,"FI",8,2,4,60004866,2
"5040",1,1,1,0,1,0,0,0,0,0,0,0,2,75,"FI",6,2,4,60004867,4
"5041",0,0,0,0,0,1,0,1,0,0,0,0,1,58,"FI",7,2,17,60004868,2
"5042",0,1,0,1,1,0,0,0,0,0,0,0,1,72,"FI",9,2,4,60004869,3
"5043",0,0,0,0,0,0,0,0,0,1,0,0,2,18,"FI",7,2,17,60004870,0
"5044",0,0,0,0,0,0,0,0,0,1,0,0,2,20,"FI",7,2,3,60004871,0
"5045",0,0,0,0,0,0,0,0,0,1,0,0,1,46,"FI",3,2,4,60004873,0
"5046",0,0,0,0,0,0,0,0,0,1,0,0,2,85,"FI",8,1,4,60004877,0
"5047",0,0,0,0,0,0,0,0,0,0,0,1,2,79,"FI",4,1,4,60004878,0
"5048",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"FI",5,1,4,60004879,0
"5049",0,0,0,0,0,0,0,0,0,0,0,1,1,82,"FI",NA,1,4,60004880,0
"5050",0,0,0,0,0,0,1,0,0,0,0,0,1,79,"FI",1,1,4,60004887,1
"5051",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"FI",7,1,17,60004888,0
"5052",0,0,1,0,0,0,0,0,0,0,0,0,1,69,"FI",6,1,4,60004892,1
"5053",0,0,0,1,0,0,1,0,0,0,0,0,2,37,"FI",NA,1,15,60004896,2
"5054",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"FI",5,1,4,60004900,0
"5055",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"FI",NA,1,9,60004902,0
"5056",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"FI",4,2,17,60004911,0
"5057",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"FI",7,2,12,60004914,0
"5058",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"FI",7,2,4,60004920,0
"5059",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"FI",5,2,3,60004921,0
"5060",0,0,0,0,0,0,0,0,0,1,0,0,1,21,"FI",NA,2,17,60004924,0
"5061",0,0,0,0,0,0,0,0,0,1,0,0,2,23,"FI",NA,2,2,60004956,0
"5062",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"FI",7,2,12,60004961,0
"5063",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"FI",3,1,17,60004968,0
"5064",0,0,0,0,0,0,0,0,0,1,0,0,2,47,"FI",5,2,15,60004970,0
"5065",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"FI",4,1,10,60004977,0
"5066",0,0,0,0,0,0,0,0,0,1,0,0,2,15,"FI",NA,2,2,60004980,0
"5067",0,0,0,0,0,0,0,0,0,1,0,0,2,63,"FI",6,2,4,60004986,0
"5068",0,0,0,0,0,0,0,0,0,1,0,0,2,72,"FI",2,1,4,60004996,0
"5069",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"FI",NA,1,17,60005003,0
"5070",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"FI",NA,2,12,60005008,0
"5071",0,0,0,0,0,0,0,0,0,1,0,0,2,66,"FI",3,1,4,60005015,0
"5072",0,0,0,0,0,0,0,0,0,1,0,0,2,24,"FI",NA,1,15,60005016,0
"5073",0,0,0,0,0,0,0,0,0,1,0,0,2,66,"FI",6,1,4,60005017,0
"5074",0,0,0,0,0,0,0,0,0,1,0,0,2,68,"FI",6,1,4,60005018,0
"5075",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"FI",7,1,4,60005019,0
"5076",0,0,0,0,0,0,0,0,0,1,0,0,1,71,"FI",5,1,4,60005124,0
"5077",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"FI",3,1,15,60005125,0
"5078",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"FI",NA,1,4,60005126,0
"5079",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"FI",6,1,4,60005127,0
"5080",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"FI",5,1,17,60005128,0
"5081",0,0,0,0,0,0,0,0,0,1,0,0,2,77,"FI",5,1,4,60005129,0
"5082",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"FI",5,3,12,60005130,0
"5083",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"FI",3,1,4,60005131,0
"5084",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"FI",NA,NA,17,60005156,0
"5085",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"FI",8,3,4,60005157,0
"5086",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"FI",7,2,12,60005191,0
"5087",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"FI",NA,2,3,60005192,0
"5088",0,0,0,0,0,0,0,0,0,1,0,0,2,20,"FI",6,3,3,60005193,0
"5089",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"FI",5,3,3,60005195,0
"5090",0,0,0,0,0,0,0,0,0,1,0,0,2,19,"FR",NA,3,3,70000014,0
"5091",1,1,0,0,1,0,0,0,0,0,0,0,1,58,"FR",7,2,8,70000023,3
"5092",0,0,0,0,0,0,0,0,0,0,1,0,2,68,"FR",4,2,4,70000024,0
"5093",0,0,0,0,0,0,0,0,0,0,0,1,2,61,"FR",5,2,3,70000025,0
"5094",1,0,0,0,1,0,0,1,0,0,0,0,2,63,"FR",9,2,4,70000028,3
"5095",0,0,0,1,0,0,0,0,0,0,0,0,2,55,"FR",4,3,5,70000029,1
"5096",0,1,0,0,0,0,0,1,0,0,0,0,2,21,"FR",NA,1,1,70000030,2
"5097",0,0,0,0,0,0,0,0,0,0,0,1,2,80,"FR",7,1,4,70000031,0
"5098",0,1,0,1,0,0,0,1,0,0,0,0,2,24,"FR",NA,1,3,70000032,3
"5099",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"FR",4,2,3,70000033,0
"5100",1,0,0,0,0,0,0,0,0,0,0,0,2,64,"FR",5,2,4,70000040,1
"5101",0,0,0,0,0,0,0,0,0,1,0,0,2,22,"FR",5,3,2,70000046,0
"5102",0,0,0,0,0,0,0,0,0,1,0,0,1,47,"FR",3,2,17,70000047,0
"5103",0,0,0,0,0,0,0,0,0,0,0,1,2,15,"FR",NA,2,2,70000054,0
"5104",1,0,0,0,0,0,0,0,0,0,0,0,2,63,"FR",5,2,4,70000056,1
"5105",0,0,0,0,0,0,0,0,0,1,0,0,2,20,"FR",NA,2,2,70000057,0
"5106",1,0,0,0,0,1,0,0,0,0,0,0,2,73,"FR",NA,2,4,70000060,2
"5107",1,0,0,0,0,0,0,1,0,0,0,0,1,78,"FR",2,2,4,70000067,2
