"","uniqid","at_sexviol","gender","age","politics","urban","occupation","region"
"18345",340000545,0,2,58,8,1,10,"Eastern"
"18346",340000546,0,2,78,5,1,4,"Eastern"
"18347",340000548,5,2,54,NA,1,10,"Eastern"
"18348",340000549,1,2,75,NA,1,4,"Eastern"
"18349",340000553,2,1,55,NA,1,3,"Eastern"
"18350",340000554,0,2,17,7,2,2,"Eastern"
"18351",340000555,0,2,87,NA,2,4,"Eastern"
"18352",340000556,0,2,88,NA,2,4,"Eastern"
"18353",340000557,0,1,25,5,2,2,"Eastern"
"18354",340000561,0,2,68,NA,1,4,"Eastern"
"18355",340000562,0,1,64,NA,1,4,"Eastern"
"18356",340000563,0,1,74,NA,1,4,"Eastern"
"18357",340000564,0,1,56,NA,1,17,"Eastern"
"18358",340000565,1,1,66,6,1,4,"Eastern"
"18359",340000566,0,1,49,10,3,9,"Eastern"
"18360",340000570,0,2,34,4,3,10,"Eastern"
"18361",340000571,NA,2,79,6,3,4,"Eastern"
"18362",340000572,NA,2,66,NA,3,4,"Eastern"
"18363",340000589,0,2,61,NA,1,18,"Eastern"
"18364",340000590,0,2,80,7,1,4,"Eastern"
"18365",340000592,3,1,44,5,1,17,"Eastern"
"18366",340000594,0,2,74,NA,1,4,"Eastern"
"18367",340000596,0,2,69,3,2,15,"Eastern"
"18368",340000597,0,2,27,6,2,17,"Eastern"
"18369",340000598,0,1,24,NA,1,12,"Eastern"
"18370",340000599,0,1,48,8,1,10,"Eastern"
"18371",340000601,0,2,47,7,3,10,"Eastern"
"18372",340000602,2,1,27,5,3,17,"Eastern"
"18373",340000603,0,1,88,5,1,4,"Eastern"
"18374",340000605,NA,2,66,5,1,4,"Eastern"
"18375",340000612,NA,1,85,8,1,4,"Eastern"
"18376",340000613,NA,1,81,NA,1,4,"Eastern"
"18377",340000614,0,1,17,7,1,2,"Eastern"
"18378",340000615,1,2,68,5,1,4,"Eastern"
"18379",340000617,NA,1,71,5,1,4,"Eastern"
"18380",340000619,NA,2,58,7,1,12,"Eastern"
"18381",340000620,3,2,62,NA,1,4,"Eastern"
"18382",340000621,0,2,81,3,1,4,"Eastern"
"18383",340000622,0,1,39,8,1,17,"Eastern"
"18384",340000624,0,2,76,9,1,4,"Eastern"
"18385",340000628,2,2,69,5,2,4,"Eastern"
"18386",340000629,2,2,72,5,2,4,"Eastern"
"18387",340000630,0,1,88,NA,1,4,"Eastern"
"18388",340000631,0,2,87,NA,1,4,"Eastern"
"18389",340000632,0,1,83,NA,1,4,"Eastern"
"18390",340000637,0,2,54,NA,1,18,"Eastern"
"18391",340000638,0,2,75,NA,1,4,"Eastern"
"18392",340000639,0,2,31,NA,1,12,"Eastern"
"18393",340000649,0,1,15,NA,1,2,"Eastern"
"18394",340000650,0,2,59,5,1,15,"Eastern"
"18395",340000651,0,2,59,NA,1,10,"Eastern"
"18396",340000652,0,2,43,NA,1,15,"Eastern"
"18397",340000653,0,2,28,5,1,1,"Eastern"
"18398",340000654,0,2,65,NA,1,4,"Eastern"
"18399",340000655,0,2,30,5,1,17,"Eastern"
"18400",340000656,0,2,44,NA,1,13,"Eastern"
"18401",340000660,3,2,59,NA,2,17,"Eastern"
"18402",340000661,4,2,26,5,2,17,"Eastern"
"18403",340000663,1,2,79,3,1,4,"Eastern"
"18404",340000664,0,2,83,1,1,4,"Eastern"
"18405",340000665,3,2,69,5,1,4,"Eastern"
"18406",340000666,2,2,67,6,1,4,"Eastern"
"18407",340000667,0,2,15,7,1,2,"Eastern"
"18408",340000672,0,2,62,5,1,12,"Eastern"
"18409",340000676,0,2,37,7,2,12,"Eastern"
"18410",340000677,2,2,75,NA,2,4,"Eastern"
"18411",340000683,0,2,76,NA,2,4,"Eastern"
"18412",340000690,4,2,46,7,3,12,"Eastern"
"18413",340000692,5,2,25,7,3,1,"Eastern"
"18414",340000694,0,2,38,NA,3,12,"Eastern"
"18415",340000701,3,1,28,8,3,13,"Eastern"
"18416",340000709,3,1,70,5,3,4,"Eastern"
"18417",340000712,0,2,59,5,3,10,"Eastern"
"18418",340000717,0,2,78,1,3,4,"Eastern"
"18419",340000719,0,2,63,NA,1,4,"Eastern"
"18420",340000720,0,2,76,5,1,4,"Eastern"
"18421",340000721,0,1,24,NA,1,17,"Eastern"
"18422",340000723,0,1,75,4,1,4,"Eastern"
"18423",340000738,0,2,67,5,3,17,"Eastern"
"18424",340000739,0,2,23,5,3,2,"Eastern"
"18425",340000749,2,2,29,3,2,14,"Eastern"
"18426",340000753,2,1,48,6,3,12,"Eastern"
"18427",340000754,0,2,59,NA,3,15,"Eastern"
"18428",340000774,0,2,83,5,2,4,"Eastern"
"18429",340000777,0,2,70,NA,2,4,"Eastern"
"18430",340000778,0,1,57,NA,2,15,"Eastern"
"18431",340000782,0,2,45,6,2,17,"Eastern"
"18432",340000783,0,2,19,7,1,2,"Eastern"
"18433",340000785,0,2,61,NA,1,13,"Eastern"
"18434",340000786,2,1,57,7,1,10,"Eastern"
"18435",340000787,0,1,53,8,1,17,"Eastern"
"18436",340000788,0,1,65,5,1,17,"Eastern"
"18437",340000790,2,2,44,5,3,12,"Eastern"
"18438",340000795,4,2,75,7,1,4,"Eastern"
"18439",340000798,3,2,66,6,1,4,"Eastern"
"18440",340000799,0,2,58,5,1,3,"Eastern"
"18441",340000807,0,2,60,6,1,12,"Eastern"
"18442",340000811,NA,1,17,7,3,2,"Eastern"
"18443",340000812,0,2,61,6,1,17,"Eastern"
"18444",340000813,NA,2,57,1,3,17,"Eastern"
"18445",340000814,0,2,28,NA,3,10,"Eastern"
"18446",340000815,0,2,52,4,3,12,"Eastern"
"18447",340000816,4,2,34,5,3,18,"Eastern"
"18448",340000817,0,2,36,6,3,12,"Eastern"
"18449",340000830,NA,2,63,2,2,17,"Eastern"
"18450",340000831,6,1,42,3,2,3,"Eastern"
"18451",340000832,NA,2,85,NA,2,4,"Eastern"
"18452",340000833,NA,1,16,NA,2,2,"Eastern"
"18453",340000837,NA,2,83,5,1,4,"Eastern"
"18454",340000838,1,2,72,5,1,4,"Eastern"
"18455",340000849,NA,2,82,7,1,4,"Eastern"
"18456",340000859,0,2,28,NA,1,18,"Eastern"
"18457",340000860,0,1,28,4,3,12,"Eastern"
"18458",340000866,0,2,53,5,3,13,"Eastern"
"18459",340000872,1,1,60,7,3,4,"Eastern"
"18460",340000884,0,2,69,10,3,10,"Eastern"
"18461",340000888,5,2,45,10,3,9,"Eastern"
"18462",340000893,0,2,34,10,3,9,"Eastern"
"18463",340000894,0,2,37,7,3,3,"Eastern"
"18464",340000895,0,1,24,7,3,2,"Eastern"
"18465",340000896,1,2,18,4,3,2,"Eastern"
"18466",340000897,0,2,31,5,2,15,"Eastern"
"18467",340000912,1,2,75,NA,3,4,"Eastern"
"18468",340000913,0,2,49,NA,3,10,"Eastern"
"18469",340000914,0,2,59,3,3,15,"Eastern"
"18470",340000915,0,2,59,3,3,3,"Eastern"
"18471",340000916,0,2,48,NA,3,13,"Eastern"
"18472",340000919,0,1,44,NA,2,17,"Eastern"
"18473",340000936,2,2,71,5,2,4,"Eastern"
"18474",340000938,0,2,38,NA,1,17,"Eastern"
"18475",340000941,0,1,33,5,1,18,"Eastern"
"18476",340000957,0,2,24,8,3,10,"Eastern"
"18477",340000964,0,2,24,NA,2,15,"Eastern"
"18478",340000970,0,2,42,NA,2,17,"Eastern"
"18479",340000971,0,2,36,6,2,13,"Eastern"
"18480",340000973,0,2,69,5,2,4,"Eastern"
"18481",340000975,0,2,72,6,2,4,"Eastern"
"18482",340000976,0,2,52,NA,2,13,"Eastern"
"18483",340000978,0,2,16,7,1,2,"Eastern"
"18484",340000985,0,2,75,8,1,4,"Eastern"
"18485",340000988,0,2,71,5,1,4,"Eastern"
"18486",340000991,0,2,75,5,1,4,"Eastern"
"18487",340000992,2,1,47,8,2,12,"Eastern"
"18488",340000993,4,2,52,5,2,9,"Eastern"
"18489",340000994,NA,2,67,NA,2,4,"Eastern"
"18490",340000998,2,2,78,5,2,4,"Eastern"
"18491",340001016,1,2,31,NA,3,10,"Eastern"
"18492",340001017,0,2,32,5,3,13,"Eastern"
"18493",340001018,0,1,44,9,3,17,"Eastern"
"18494",340001019,0,1,31,5,3,12,"Eastern"
"18495",340001020,2,2,60,5,2,18,"Eastern"
"18496",340001021,0,1,69,4,2,4,"Eastern"
"18497",340001022,3,2,28,5,2,14,"Eastern"
"18498",340001023,3,2,57,5,2,1,"Eastern"
"18499",340001024,NA,2,75,NA,2,4,"Eastern"
"18500",340001028,2,2,73,7,2,4,"Eastern"
"18501",340001029,0,2,31,5,1,12,"Eastern"
"18502",340001030,0,2,15,3,1,2,"Eastern"
"18503",340001031,0,1,69,5,1,4,"Eastern"
"18504",340001032,0,1,50,7,1,15,"Eastern"
"18505",340001033,0,1,69,NA,1,4,"Eastern"
"18506",340001034,0,2,54,NA,1,15,"Eastern"
"18507",340001036,1,2,58,5,1,17,"Eastern"
"18508",340001037,4,2,73,1,1,4,"Eastern"
"18509",340001038,2,1,71,NA,1,4,"Eastern"
"18510",340001039,0,1,54,10,1,1,"Eastern"
"18511",340001045,0,2,55,NA,1,17,"Eastern"
"18512",340001047,0,1,20,7,1,3,"Eastern"
"18513",340001050,0,1,61,NA,2,13,"Eastern"
"18514",340001051,0,1,88,5,2,4,"Eastern"
"18515",340001052,NA,1,65,NA,2,4,"Eastern"
"18516",340001055,0,2,39,8,3,12,"Eastern"
"18517",340001056,2,2,81,5,3,4,"Eastern"
"18518",340001057,2,1,41,8,3,17,"Eastern"
"18519",340001059,0,2,56,5,3,13,"Eastern"
"18520",340001066,1,2,75,5,2,4,"Eastern"
"18521",340001072,2,1,80,5,3,4,"Eastern"
"18522",340001082,0,2,25,NA,2,2,"Eastern"
"18523",340001095,0,2,68,2,2,10,"Eastern"
"18524",340001096,3,2,51,5,2,12,"Eastern"
"18525",340001097,NA,1,57,6,2,12,"Eastern"
"18526",340001107,0,2,56,5,2,15,"Eastern"
"18527",340001109,0,2,85,5,2,4,"Eastern"
"18528",340001110,0,2,87,NA,2,4,"Eastern"
"18529",340001116,0,2,37,8,2,15,"Eastern"
"18530",340001120,0,1,82,5,1,4,"Eastern"
"18531",340001121,0,2,69,5,1,4,"Eastern"
"18532",340001122,3,2,46,6,1,14,"Eastern"
"18533",340001123,0,2,56,5,1,10,"Eastern"
"18534",340001132,2,2,75,NA,3,4,"Eastern"
"18535",340001138,2,2,28,5,3,1,"Eastern"
"18536",340001145,1,2,29,NA,1,7,"Eastern"
"18537",340001146,1,1,79,4,1,4,"Eastern"
"18538",340001148,4,2,57,7,1,17,"Eastern"
"18539",340001149,3,2,87,7,1,4,"Eastern"
"18540",340001150,0,1,15,5,1,2,"Eastern"
"18541",340001152,6,2,64,5,1,14,"Eastern"
"18542",340001159,6,1,36,8,1,14,"Eastern"
"18543",340001165,4,1,61,2,1,17,"Eastern"
"18544",340001168,0,2,52,NA,1,15,"Eastern"
"18545",340001169,0,2,46,6,1,12,"Eastern"
"18546",340001170,0,2,67,5,1,4,"Eastern"
"18547",340001171,0,2,61,NA,1,15,"Eastern"
"18548",340001172,0,2,22,NA,1,1,"Eastern"
"18549",340001173,0,2,54,5,1,10,"Eastern"
"18550",340001174,NA,2,73,5,1,4,"Eastern"
"18551",340001175,3,1,55,NA,1,14,"Eastern"
"18552",340001176,0,2,84,NA,1,4,"Eastern"
"18553",340001177,0,2,67,1,3,4,"Eastern"
"18554",340001179,0,2,19,NA,3,1,"Eastern"
"18555",340001180,1,2,60,1,3,4,"Eastern"
"18556",340001185,0,1,45,6,2,17,"Eastern"
"18557",340001186,0,2,76,6,2,4,"Eastern"
"18558",340001198,0,2,72,NA,1,4,"Eastern"
"18559",340001202,0,1,40,8,1,9,"Eastern"
"18560",340001209,0,2,60,3,1,17,"Eastern"
"18561",340001211,1,1,35,8,2,18,"Eastern"
"18562",340001213,0,2,32,8,2,7,"Eastern"
"18563",340001215,0,1,29,4,1,11,"Eastern"
"18564",340001224,0,1,46,7,3,9,"Eastern"
"18565",340001225,1,1,41,NA,3,16,"Eastern"
"18566",340001227,NA,1,60,8,3,14,"Eastern"
"18567",340001228,0,2,89,NA,3,4,"Eastern"
"18568",340001230,NA,1,71,4,3,4,"Eastern"
"18569",340001236,0,2,49,7,3,15,"Eastern"
"18570",340001239,0,2,39,5,3,12,"Eastern"
"18571",340001241,2,2,66,NA,3,4,"Eastern"
"18572",340001242,0,1,42,6,3,12,"Eastern"
"18573",340001243,0,1,21,3,1,2,"Eastern"
"18574",340001244,0,2,68,NA,1,4,"Eastern"
"18575",340001246,0,1,37,5,1,12,"Eastern"
"18576",340001247,NA,2,91,9,1,4,"Eastern"
"18577",340001248,0,1,67,NA,1,4,"Eastern"
"18578",340001249,2,1,58,4,1,17,"Eastern"
"18579",340001250,0,1,15,NA,1,2,"Eastern"
"18580",340001251,0,2,23,5,1,15,"Eastern"
"18581",340001252,0,1,70,5,1,4,"Eastern"
"18582",340001253,0,2,22,5,1,18,"Eastern"
"18583",340001254,2,2,49,5,1,10,"Eastern"
"18584",340001257,2,2,85,NA,2,4,"Eastern"
"18585",340001260,0,2,49,NA,2,17,"Eastern"
"18586",340001261,0,2,44,6,1,12,"Eastern"
"18587",340001262,0,2,71,3,1,4,"Eastern"
"18588",340001263,0,2,60,7,1,4,"Eastern"
"18589",340001264,0,1,70,NA,1,4,"Eastern"
"18590",340001272,1,2,74,5,2,4,"Eastern"
"18591",340001280,NA,2,75,NA,2,4,"Eastern"
"18592",340001298,0,2,37,7,1,9,"Eastern"
"18593",340001307,1,2,28,NA,1,10,"Eastern"
"18594",340001308,0,1,23,10,1,9,"Eastern"
"18595",340001309,2,1,17,5,1,2,"Eastern"
"18596",340001311,0,1,49,7,1,12,"Eastern"
"18597",340001315,0,2,32,6,3,12,"Eastern"
"18598",340001318,3,2,69,NA,3,4,"Eastern"
"18599",340001319,0,2,69,5,3,8,"Eastern"
"18600",340001320,0,2,76,6,3,4,"Eastern"
"18601",340001328,0,1,38,6,3,8,"Eastern"
"18602",340001334,0,2,36,7,3,7,"Eastern"
"18603",340001338,NA,1,79,NA,1,4,"Eastern"
"18604",340001339,1,2,84,NA,1,4,"Eastern"
"18605",340001343,0,1,58,NA,1,17,"Eastern"
"18606",340001345,0,2,47,5,1,13,"Eastern"
"18607",340001347,0,2,51,NA,2,9,"Eastern"
"18608",340001348,1,1,89,NA,2,4,"Eastern"
"18609",340001349,0,2,63,NA,2,15,"Eastern"
"18610",340001352,0,2,72,5,2,4,"Eastern"
"18611",340001359,0,1,22,6,2,2,"Eastern"
"18612",340001360,0,2,78,6,2,4,"Eastern"
"18613",340001361,0,2,71,NA,2,10,"Eastern"
"18614",340001362,0,1,67,6,2,10,"Eastern"
"18615",340001367,4,1,42,5,2,17,"Eastern"
"18616",340001368,3,1,87,6,2,4,"Eastern"
"18617",340001371,2,2,83,6,2,4,"Eastern"
"18618",340001373,0,2,34,NA,3,15,"Eastern"
"18619",340001374,0,2,33,5,3,17,"Eastern"
"18620",340001379,0,2,49,3,3,13,"Eastern"
"18621",340001396,0,2,77,5,3,4,"Eastern"
"18622",340001401,0,2,32,6,2,1,"Eastern"
"18623",340001417,0,2,52,7,2,9,"Eastern"
"18624",340001418,1,2,80,NA,2,4,"Eastern"
"18625",340001419,2,2,57,NA,2,15,"Eastern"
"18626",340001426,0,2,83,5,2,4,"Eastern"
"18627",340001428,NA,2,43,NA,1,18,"Eastern"
"18628",340001429,NA,2,76,NA,1,4,"Eastern"
"18629",340001430,NA,2,69,NA,1,4,"Eastern"
"18630",340001432,3,2,80,5,1,4,"Eastern"
"18631",340001433,1,1,67,4,1,4,"Eastern"
"18632",340001434,0,1,67,6,1,4,"Eastern"
"18633",340001437,3,2,31,NA,1,15,"Eastern"
"18634",340001439,0,2,55,9,1,10,"Eastern"
"18635",340001440,0,2,71,NA,1,4,"Eastern"
"18636",340001441,NA,1,50,NA,1,17,"Eastern"
"18637",340001442,NA,1,36,NA,1,17,"Eastern"
"18638",340001443,4,1,49,7,2,12,"Eastern"
"18639",340001444,4,2,53,NA,2,3,"Eastern"
"18640",340001445,4,1,47,8,2,16,"Eastern"
"18641",340001447,0,2,60,5,2,10,"Eastern"
"18642",340001451,0,2,75,NA,2,4,"Eastern"
"18643",340001452,0,1,66,NA,2,4,"Eastern"
"18644",340001453,2,2,49,1,2,1,"Eastern"
"18645",340001454,0,2,23,4,2,2,"Eastern"
"18646",340001456,5,2,29,5,2,2,"Eastern"
"18647",340001457,0,2,18,5,1,2,"Eastern"
"18648",340001459,2,2,88,5,1,4,"Eastern"
"18649",340001460,0,1,54,5,1,13,"Eastern"
"18650",340001463,0,1,68,5,1,4,"Eastern"
"18651",340001464,NA,2,79,5,1,4,"Eastern"
"18652",340001465,0,2,88,NA,1,4,"Eastern"
"18653",340001469,NA,1,84,NA,1,4,"Eastern"
"18654",340001470,0,2,64,5,1,4,"Eastern"
"18655",340001473,0,2,58,NA,2,14,"Eastern"
"18656",340001479,0,1,75,5,2,4,"Eastern"
"18657",340001482,0,1,15,8,2,2,"Eastern"
"18658",340001493,0,1,66,7,3,1,"Eastern"
"18659",340001498,5,1,27,7,3,12,"Eastern"
"18660",340001500,0,2,27,5,3,10,"Eastern"
"18661",340001502,1,2,16,NA,2,2,"Eastern"
"18662",340001503,0,2,73,NA,2,4,"Eastern"
"18663",340001504,2,2,37,NA,2,4,"Eastern"
"18664",340001505,0,2,63,NA,2,15,"Eastern"
"18665",340001516,0,2,48,5,3,12,"Eastern"
"18666",340001522,0,2,24,NA,3,1,"Eastern"
"18667",340001523,0,2,28,5,3,3,"Eastern"
"18668",340001528,0,2,26,5,3,1,"Eastern"
"18669",340001529,0,2,29,NA,3,1,"Eastern"
"18670",340001532,1,1,49,7,3,3,"Eastern"
"18671",340001552,3,1,67,NA,3,18,"Eastern"
"18672",340001554,0,2,81,5,2,4,"Eastern"
"18673",340001555,0,1,28,5,2,17,"Eastern"
"18674",340001556,1,2,63,3,1,4,"Eastern"
"18675",340001559,0,2,19,NA,1,2,"Eastern"
"18676",340001561,0,2,70,NA,1,4,"Eastern"
"18677",340001562,0,2,74,3,1,4,"Eastern"
"18678",340001600,0,2,27,5,3,1,"Eastern"
"18679",340001606,0,1,18,NA,3,2,"Eastern"
"18680",340001608,NA,2,54,4,1,17,"Eastern"
"18681",340001609,NA,1,39,NA,1,17,"Eastern"
"18682",340001610,0,1,27,NA,1,17,"Eastern"
"18683",340001611,0,2,78,NA,1,4,"Eastern"
"18684",340001612,1,2,19,NA,1,15,"Eastern"
"18685",340001613,2,1,56,3,1,3,"Eastern"
"18686",340001624,4,2,45,NA,3,12,"Eastern"
"18687",340001625,7,1,58,1,1,17,"Eastern"
"18688",340001630,1,1,26,1,1,8,"Eastern"
"18689",340001634,0,2,69,NA,1,4,"Eastern"
"18690",340001635,1,2,34,7,1,15,"Eastern"
"18691",340001636,2,2,70,7,1,4,"Eastern"
"18692",340001638,0,1,83,3,2,4,"Eastern"
"18693",340001643,0,2,89,NA,2,4,"Eastern"
"18694",340001644,0,2,65,NA,2,15,"Eastern"
"18695",340001645,0,1,62,7,3,9,"Eastern"
"18696",340001647,0,1,39,5,1,12,"Eastern"
"18697",340001649,8,2,36,NA,2,14,"Eastern"
"18698",340001650,4,2,79,NA,1,4,"Eastern"
"18699",340001652,0,1,45,NA,1,9,"Eastern"
"18700",340001653,0,2,30,NA,1,3,"Eastern"
"18701",340001655,0,2,40,5,1,1,"Eastern"
"18702",340001659,NA,2,81,NA,1,4,"Eastern"
"18703",340001660,0,2,40,NA,1,15,"Eastern"
"18704",340001667,0,2,70,NA,3,4,"Eastern"
"18705",340001670,0,2,28,5,2,10,"Eastern"
"18706",340001683,0,2,53,6,3,13,"Eastern"
"18707",340001684,0,2,44,10,3,11,"Eastern"
"18708",340001688,0,2,72,NA,3,4,"Eastern"
"18709",340001689,0,2,80,7,3,4,"Eastern"
"18710",340001692,0,1,32,NA,1,12,"Eastern"
"18711",340001694,0,2,63,NA,1,4,"Eastern"
"18712",340001696,0,2,76,NA,3,4,"Eastern"
"18713",340001708,0,2,62,5,2,12,"Eastern"
"18714",340001711,0,2,75,NA,2,4,"Eastern"
"18715",340001712,0,2,69,5,2,4,"Eastern"
"18716",340001717,0,1,58,5,2,10,"Eastern"
"18717",340001720,2,1,35,NA,2,17,"Eastern"
"18718",340001721,1,2,72,5,2,4,"Eastern"
"18719",340001722,0,1,17,NA,2,2,"Eastern"
"18720",340001724,0,2,62,NA,2,18,"Eastern"
"18721",340001725,NA,2,82,NA,2,4,"Eastern"
"18722",340001726,0,2,59,5,2,3,"Eastern"
"18723",340001727,NA,1,70,NA,2,4,"Eastern"
"18724",340001730,0,2,52,5,2,12,"Eastern"
"18725",340001732,0,2,57,NA,2,4,"Eastern"
"18726",340001733,0,1,24,NA,2,3,"Eastern"
"18727",340001734,4,2,21,NA,2,1,"Eastern"
"18728",340001737,0,2,20,3,2,2,"Eastern"
"18729",340001738,1,2,47,NA,2,4,"Eastern"
"18730",340001742,NA,2,64,NA,2,4,"Eastern"
"18731",340001743,0,2,31,5,2,10,"Eastern"
"18732",340001744,0,2,30,NA,3,12,"Eastern"
"18733",340001745,2,1,27,5,3,13,"Eastern"
"18734",340001746,0,2,26,6,3,13,"Eastern"
"18735",340001750,0,2,29,5,3,1,"Eastern"
"18736",340001751,0,2,62,6,3,10,"Eastern"
"18737",340001760,0,2,46,5,3,10,"Eastern"
"18738",340001761,0,2,63,NA,1,4,"Eastern"
"18739",340001762,0,2,24,6,1,13,"Eastern"
"18740",340001764,0,1,56,NA,3,3,"Eastern"
"18741",340001768,0,1,57,5,3,10,"Eastern"
"18742",340001769,0,1,28,7,3,12,"Eastern"
"18743",340001770,0,2,74,5,3,4,"Eastern"
"18744",340001771,6,2,48,5,2,13,"Eastern"
"18745",340001772,0,2,44,5,3,15,"Eastern"
"18746",340001778,0,2,63,NA,3,15,"Eastern"
"18747",340001780,0,1,26,2,3,9,"Eastern"
"18748",340001783,0,2,76,10,3,4,"Eastern"
"18749",340001792,NA,1,45,5,2,9,"Eastern"
"18750",340001793,2,1,73,10,2,15,"Eastern"
"18751",340001797,0,1,17,NA,3,2,"Eastern"
"18752",340001799,0,1,47,5,3,12,"Eastern"
"18753",340001802,0,2,42,NA,3,3,"Eastern"
"18754",340001805,0,2,60,4,3,4,"Eastern"
"18755",340001807,0,1,42,5,2,9,"Eastern"
"18756",340001808,0,2,46,8,3,12,"Eastern"
"18757",340001809,0,2,34,NA,2,15,"Eastern"
"18758",340001810,0,1,38,NA,2,14,"Eastern"
"18759",340001811,0,2,33,8,2,15,"Eastern"
"18760",340001813,NA,1,87,NA,2,4,"Eastern"
"18761",340001815,1,1,89,NA,2,4,"Eastern"
"18762",340001816,1,2,26,7,3,17,"Eastern"
"18763",340001818,0,1,87,NA,2,4,"Eastern"
"18764",340001819,0,1,27,4,2,9,"Eastern"
"18765",340001833,0,1,24,NA,3,2,"Eastern"
"18766",340001836,0,2,24,5,3,15,"Eastern"
"18767",340001840,0,1,63,NA,3,4,"Eastern"
"18768",340001847,0,2,28,7,3,10,"Eastern"
"18769",340001861,0,2,67,5,3,4,"Eastern"
"18770",340001866,0,2,66,NA,3,4,"Eastern"
"18771",340001867,0,2,70,NA,3,4,"Eastern"
"18772",340001873,4,1,17,NA,3,2,"Eastern"
"18773",340001886,0,2,42,7,3,3,"Eastern"
"18774",340001891,0,2,72,1,3,4,"Eastern"
"18775",340001895,0,2,44,3,3,10,"Eastern"
"18776",340001899,0,2,84,10,1,4,"Eastern"
"18777",340001900,2,1,47,NA,1,17,"Eastern"
"18778",340001901,0,2,69,NA,1,4,"Eastern"
"18779",340001904,0,2,48,5,1,17,"Eastern"
"18780",340001907,0,2,31,5,1,17,"Eastern"
"18781",340001908,0,2,28,NA,1,15,"Eastern"
"18782",340001909,0,2,42,10,2,15,"Eastern"
"18783",340001910,0,2,69,NA,2,12,"Eastern"
"18784",340001911,0,1,68,6,1,4,"Eastern"
"18785",340001912,2,2,29,NA,1,1,"Eastern"
"18786",340001913,0,1,35,7,1,17,"Eastern"
"18787",340001915,7,2,21,NA,3,15,"Eastern"
"18788",340001917,0,2,24,NA,3,15,"Eastern"
"18789",340001918,0,1,52,5,1,17,"Eastern"
"18790",340001919,0,2,39,NA,3,15,"Eastern"
"18791",340001924,0,1,68,NA,3,4,"Eastern"
"18792",340001955,0,1,29,7,1,10,"Eastern"
"18793",340001956,0,2,49,6,1,10,"Eastern"
"18794",340001957,2,2,75,5,1,4,"Eastern"
"18795",340001958,4,2,56,9,1,12,"Eastern"
"18796",340001959,3,1,65,NA,1,4,"Eastern"
"18797",340001960,NA,1,18,8,1,2,"Eastern"
"18798",340001961,0,2,42,5,1,14,"Eastern"
"18799",340001962,0,2,67,NA,2,4,"Eastern"
"18800",340001964,0,2,22,4,2,3,"Eastern"
"18801",340001965,4,1,18,5,2,2,"Eastern"
"18802",340001972,1,2,18,NA,2,2,"Eastern"
"18803",340001999,0,1,50,NA,3,10,"Eastern"
"18804",340002009,0,2,78,1,2,4,"Eastern"
"18805",340002015,0,2,49,NA,2,4,"Eastern"
"18806",340002016,2,2,74,3,2,4,"Eastern"
"18807",340002028,5,1,62,NA,2,4,"Eastern"
"18808",340002029,0,1,72,NA,2,4,"Eastern"
"18809",340002030,NA,2,80,NA,1,4,"Eastern"
"18810",340002031,0,2,24,NA,1,1,"Eastern"
"18811",340002032,0,2,37,NA,1,12,"Eastern"
"18812",340002033,0,2,84,NA,1,4,"Eastern"
"18813",340002034,0,1,33,3,1,4,"Eastern"
"18814",340002035,0,2,47,NA,1,17,"Eastern"
"18815",340002045,1,1,37,4,3,10,"Eastern"
"18816",340002048,0,2,85,NA,1,4,"Eastern"
"18817",340002050,0,2,67,5,1,4,"Eastern"
"18818",340002051,3,2,65,5,1,4,"Eastern"
"18819",340002052,0,2,29,10,3,10,"Eastern"
"18820",340002054,0,1,47,5,3,17,"Eastern"
"18821",340002076,0,1,49,6,3,9,"Eastern"
"18822",340002077,0,2,80,NA,1,4,"Eastern"
"18823",340002081,0,2,34,5,1,1,"Eastern"
"18824",340002082,0,1,53,5,3,18,"Eastern"
"18825",340002093,0,1,40,8,3,12,"Eastern"
"18826",340002095,0,2,57,5,3,10,"Eastern"
"18827",340002099,0,1,66,3,1,4,"Eastern"
"18828",340002100,0,1,76,1,1,4,"Eastern"
"18829",340002105,0,1,26,6,3,17,"Eastern"
"18830",340002106,1,1,15,3,3,2,"Eastern"
"18831",340002107,0,2,42,8,3,12,"Eastern"
"18832",340002113,0,2,50,5,3,7,"Eastern"
"18833",340002117,0,2,68,5,3,4,"Eastern"
"18834",340002118,0,1,49,NA,3,4,"Eastern"
"18835",340002119,0,1,45,NA,3,17,"Eastern"
"18836",340002120,0,2,47,NA,3,9,"Eastern"
"18837",340002136,0,2,33,3,3,1,"Eastern"
"18838",340002138,0,2,53,NA,3,7,"Eastern"
"18839",340002139,0,1,59,4,3,17,"Eastern"
"18840",340002149,3,2,40,NA,2,17,"Eastern"
"18841",340002155,0,2,77,3,2,4,"Eastern"
"18842",340002156,0,2,85,NA,2,4,"Eastern"
"18843",340002157,0,2,32,NA,1,9,"Eastern"
"18844",340002158,0,1,47,NA,1,9,"Eastern"
"18845",340002168,0,2,85,10,2,4,"Eastern"
"18846",340002171,NA,1,66,NA,2,10,"Eastern"
"18847",340002172,1,2,75,NA,1,4,"Eastern"
"18848",340002173,1,2,56,5,1,3,"Eastern"
"18849",340002174,0,2,27,NA,1,15,"Eastern"
"18850",340002175,3,2,54,4,1,17,"Eastern"
"18851",340002176,0,2,77,5,1,4,"Eastern"
"18852",340002177,NA,1,80,NA,2,4,"Eastern"
